frame,f_Hz,FPS,B_mT,Area,x,y,XM,YM,Major,Minor,Angle,Circ,AR,Round,Solidity,filename,particle,particle_unique,dx,dy,total_displacement_um,dp,time,dx_um,dy_um,dp_um,Area_um,Major_um,Minor_um
123,5,61.35,13.5,1030,245.252,76.822,245.252,76.822,89.913,14.586,20.6,0.316,6.164,0.162,0.768,5_13p5_61p35,0,5_13p5_61p35-0,3.322499999999991,0.4555000000000007,425.4472331173622,3.353578163693213,2.0048899755501224,123.32040187499967,16.906679625000027,124.47392230726007,377.00575,54.39736499999999,8.82453
123,5,61.35,13.5,1267,433.528,200.071,433.528,200.071,95.068,16.969,9.855,0.361,5.602,0.178,0.865,5_13p5_61p35,12,5_13p5_61p35-12,1.467000000000013,-0.12899999999999068,338.27518266085013,1.4726608570882964,2.0048899755501224,54.45027225000048,-4.788060749999654,54.66038486733203,463.753675,57.51614,10.266245
123,5,61.35,13.5,67,360.5,549.381,360.5,549.381,9.397,9.078,0.0,1.0,1.035,0.966,0.931,5_13p5_61p35,6,5_13p5_61p35-6,0.028999999999996362,0.7265000000000441,40.036201232407166,0.7270785720952474,2.0048899755501224,1.076385749999865,26.965318875001635,26.986793590816273,24.523675,5.685185,5.49219
123,5,61.35,13.5,22,7.227,296.636,7.227,296.636,5.698,4.916,142.732,0.863,1.159,0.863,0.815,5_13p5_61p35,9,5_13p5_61p35-9,-0.16349999999999998,0.031999999999982265,0.20158850568670408,0.16660207081545791,2.0048899755501224,-6.0685886249999985,1.1877359999993418,6.183727411939647,8.05255,3.44729,2.97418
123,5,61.35,13.5,94,308.032,327.723,308.032,327.723,12.806,9.346,27.377,0.909,1.37,0.73,0.891,5_13p5_61p35,8,5_13p5_61p35-8,0.5790000000000077,0.24199999999999022,152.75891604098808,0.6275388434192773,2.0048899755501224,21.49059825000029,8.982253499999636,23.29220236648246,34.406349999999996,7.747629999999999,5.65433
123,5,61.35,13.5,1720,618.619,211.59,618.619,211.59,106.008,20.659,3.613,0.366,5.131,0.195,0.88,5_13p5_61p35,11,5_13p5_61p35-11,1.7584999999999695,-0.5069999999999908,233.96163055337996,1.830128752301292,2.0048899755501224,65.26980487499887,-18.818192249999658,67.92843136697897,629.563,64.13484,12.498695
124,5,61.35,13.5,237,220.601,706.559,220.601,706.559,32.252,9.356,11.261,0.566,3.447,0.29,0.891,5_13p5_61p35,2,5_13p5_61p35-2,0.42850000000001387,0.71550000000002,151.26757329135555,0.8339979016760417,2.0211898940505297,15.904527375000514,26.557034625000743,30.95529161703422,86.747925,19.51246,5.66038
124,5,61.35,13.5,1856,659.31,705.83,659.31,705.83,110.018,21.479,2.846,0.368,5.122,0.195,0.895,5_13p5_61p35,1,5_13p5_61p35-1,2.8589999999999804,0.1745000000000232,204.6466424553751,2.864320381870697,2.0211898940505297,106.11678824999927,6.47687287500086,106.3142635337992,679.3424,66.56089,12.994795
124,5,61.35,13.5,272,602.827,634.07,602.827,634.07,35.147,9.854,11.689,0.554,3.567,0.28,0.893,5_13p5_61p35,3,5_13p5_61p35-3,0.7630000000000337,0.049000000000035016,170.7143800554461,0.7645717755711721,2.0211898940505297,28.320080250001247,1.8187207500012996,28.3784194509313,99.55879999999999,21.263935,5.961669999999999
124,5,61.35,13.5,69,144.5,603.5,144.5,603.5,9.373,9.373,0.0,1.0,1.0,1.0,0.945,5_13p5_61p35,4,5_13p5_61p35-4,-0.027000000000001023,-0.28549999999995634,15.70763859365405,0.2867738656153575,2.0211898940505297,-1.002152250000038,-10.596832124998379,10.644113876578821,25.255724999999998,5.670665,5.670665
124,5,61.35,13.5,68,541.368,586.647,541.368,586.647,9.384,9.227,118.87,1.0,1.017,0.983,0.932,5_13p5_61p35,7,5_13p5_61p35-7,-0.20249999999998636,-0.5790000000000077,36.16510428546415,0.6133899656825202,2.0211898940505297,-7.5161418749994935,-21.49059825000029,22.76704200874668,24.889699999999998,5.67732,5.582335
124,5,61.35,13.5,69,584.5,571.5,584.5,571.5,9.373,9.373,0.0,1.0,1.0,1.0,0.945,5_13p5_61p35,5,5_13p5_61p35-5,-0.3650000000000091,-0.6280000000000427,41.96101465813506,0.7263669871353325,2.0211898940505297,-13.547613750000338,-23.309319000001587,26.960381869755352,25.255724999999998,5.670665,5.670665
124,5,61.35,13.5,1002,105.495,587.842,105.495,587.842,89.101,14.318,11.842,0.347,6.223,0.161,0.891,5_13p5_61p35,15,5_13p5_61p35-15,2.4029999999999987,-0.3990000000000009,356.489678283119,2.4359002442628874,2.0211898940505297,89.19155024999996,-14.809583250000033,90.41270039124453,366.75705,53.906105,8.66239
124,5,61.35,13.5,1215,364.133,450.946,364.133,450.946,95.891,16.133,7.197,0.332,5.944,0.168,0.828,5_13p5_61p35,14,5_13p5_61p35-14,1.7270000000000039,-0.5640000000000214,362.3322933227053,1.8167622299024266,2.0211898940505297,64.10062725000014,-20.933847000000792,67.4323094967309,444.720375,58.014055,9.760465
124,5,61.35,13.5,134,308.507,327.313,308.507,327.313,18.164,9.393,11.441,0.824,1.934,0.517,0.924,5_13p5_61p35,8,5_13p5_61p35-8,-0.2949999999999875,-0.5090000000000146,152.75891604098808,0.588307742597365,2.0211898940505297,-10.949441249999536,-18.89242575000054,21.836071405050745,49.04735,10.989220000000001,5.682765
124,5,61.35,13.5,25,6.9,296.7,6.9,296.7,6.101,5.217,170.783,0.919,1.17,0.855,0.877,5_13p5_61p35,9,5_13p5_61p35-9,-0.05900000000000016,0.018999999999977035,0.20158850568670408,0.06198386886924005,2.0211898940505297,-2.1898882500000063,0.7052182499991476,2.3006397648523658,9.150625,3.691105,3.1562849999999996
124,5,61.35,13.5,1688,620.828,210.687,620.828,210.687,105.511,20.37,2.889,0.362,5.18,0.193,0.887,5_13p5_61p35,11,5_13p5_61p35-11,2.311499999999967,-0.8539999999999992,233.96163055337996,2.464213515505474,2.0211898940505297,85.79536762499876,-31.697704499999972,91.46359700163781,617.8502,63.834154999999996,12.32385
124,5,61.35,13.5,1089,434.971,199.532,434.971,199.532,101.038,13.723,7.894,0.311,7.363,0.136,0.864,5_13p5_61p35,12,5_13p5_61p35-12,1.1269999999999811,-0.29999999999999716,338.27518266085013,1.166245685951273,2.0211898940505297,41.830577249999294,-11.135024999999896,43.28724956403191,398.601225,61.12799,8.302415
124,5,61.35,13.5,1140,251.76,77.002,251.76,77.002,92.686,15.66,16.808,0.352,5.919,0.169,0.861,5_13p5_61p35,0,5_13p5_61p35-0,4.384,-0.039500000000003865,425.4472331173622,4.3841779446094575,2.0211898940505297,162.71983200000003,-1.4661116250001436,162.72643672558308,417.26849999999996,56.075030000000005,9.4743
124,5,61.35,13.5,69,360.558,549.138,360.558,549.138,9.717,9.041,99.956,0.976,1.075,0.93,0.914,5_13p5_61p35,6,5_13p5_61p35-6,-0.5,-0.9404999999999859,40.036201232407166,1.0651479944120317,2.0211898940505297,-18.558375,-34.90830337499948,39.534831821592775,25.255724999999998,5.878785,5.469805
125,5,61.35,13.5,1105,105.496,587.081,105.496,587.081,89.463,15.726,0.175,0.381,5.689,0.176,0.936,5_13p5_61p35,15,5_13p5_61p35-15,3.0379999999999967,-0.05299999999999727,356.489678283119,3.03846227555979,2.037489812550937,112.76068649999988,-1.9671877499998986,112.77784466638384,404.457625,54.125114999999994,9.51423
125,5,61.35,13.5,282,220.741,707.11,220.741,707.11,40.707,8.82,1.519,0.42,4.615,0.217,0.856,5_13p5_61p35,2,5_13p5_61p35-2,1.0690000000000026,0.24150000000003047,151.26757329135555,1.0959394371953317,2.037489812550937,39.6778057500001,8.96369512500113,40.67771010551983,103.21905,24.627735,5.3361
125,5,61.35,13.5,1789,664.536,705.845,664.536,705.845,102.98,22.119,1.066,0.421,4.656,0.215,0.923,5_13p5_61p35,1,5_13p5_61p35-1,4.687000000000012,-0.11450000000002092,204.6466424553751,4.68839836724655,2.037489812550937,173.96620725000042,-4.249867875000777,174.01811009749838,654.818725,62.3029,13.381995
125,5,61.35,13.5,354,602.831,633.994,602.831,633.994,48.711,9.253,1.985,0.391,5.264,0.19,0.867,5_13p5_61p35,3,5_13p5_61p35-3,0.90949999999998,-0.052500000000009095,170.7143800554461,0.9110139955016961,2.037489812550937,33.75768412499926,-1.9486293750003376,33.81387871753758,129.57285,29.470155,5.598065
125,5,61.35,13.5,68,144.294,602.868,144.294,602.868,9.353,9.257,75.51,0.962,1.01,0.99,0.907,5_13p5_61p35,4,5_13p5_61p35-4,-0.20599999999998886,-0.6319999999999482,15.70763859365405,0.6647255072583945,2.037489812550937,-7.646050499999587,-23.457785999998077,24.67245047153301,24.889699999999998,5.658564999999999,5.600485
125,5,61.35,13.5,68,540.868,585.706,540.868,585.706,9.353,9.257,165.51,0.962,1.01,0.99,0.907,5_13p5_61p35,7,5_13p5_61p35-7,0.6419999999999959,-0.5430000000000064,36.16510428546415,0.8408406507775428,2.037489812550937,23.828953499999848,-20.15439525000024,31.20927222474736,24.889699999999998,5.658564999999999,5.600485
125,5,61.35,13.5,67,583.709,570.396,583.709,570.396,9.292,9.18,72.401,1.0,1.012,0.988,0.924,5_13p5_61p35,5,5_13p5_61p35-5,0.5595000000000141,-0.5,41.96101465813506,0.7503600802281634,2.037489812550937,20.766821625000524,-18.558375,27.850927507808684,24.523675,5.621659999999999,5.5539
125,5,61.35,13.5,1011,435.782,199.471,435.782,199.471,102.5,12.558,2.869,0.301,8.162,0.123,0.929,5_13p5_61p35,12,5_13p5_61p35-12,2.5,-0.6470000000000056,338.27518266085013,2.5823650013117834,2.037489812550937,92.79187499999999,-24.014537250000206,95.84899616243914,370.051275,62.012499999999996,7.597589999999999
125,5,61.35,13.5,1166,365.124,449.943,365.124,449.943,97.938,15.159,2.401,0.321,6.461,0.155,0.877,5_13p5_61p35,14,5_13p5_61p35-14,0.9194999999999993,-0.7330000000000041,362.3322933227053,1.1759120928028612,2.037489812550937,34.128851624999974,-27.206577750000154,43.6460351705406,426.78515,59.25249,9.171195
125,5,61.35,13.5,28,1.714,371.286,1.714,371.286,8.557,4.166,88.534,0.775,2.054,0.487,0.903,5_13p5_61p35,16,5_13p5_61p35-16,0.8290000000000002,3.4049999999999727,266.34745012352505,3.5044637250226764,2.037489812550937,30.769785750000008,126.38253374999898,130.07430396573542,10.2487,5.176985,2.52043
125,5,61.35,13.5,171,307.442,326.705,307.442,326.705,23.924,9.101,1.365,0.627,2.629,0.38,0.902,5_13p5_61p35,8,5_13p5_61p35-8,0.08349999999998658,-0.6924999999999955,152.75891604098808,0.6975159496384232,2.037489812550937,3.099248624999502,-25.70334937499983,25.889525123741944,62.590275,14.47402,5.506105000000001
125,5,61.35,13.5,23,7.109,296.674,7.109,296.674,5.779,5.067,159.047,0.902,1.14,0.877,0.836,5_13p5_61p35,9,5_13p5_61p35-9,0.10449999999999982,-0.01300000000000523,0.20158850568670408,0.10530550792812357,2.037489812550937,3.878700374999993,-0.4825177500001941,3.9085982113911806,8.418575,3.496295,3.065535
125,5,61.35,13.5,1655,623.242,209.882,623.242,209.882,104.503,20.164,1.577,0.375,5.183,0.193,0.887,5_13p5_61p35,11,5_13p5_61p35-11,3.235500000000002,-0.7690000000000055,233.96163055337996,3.325630955172269,2.037489812550937,120.09124462500007,-28.5427807500002,123.43661275539031,605.771375,63.224315,12.19922
125,5,61.35,13.5,1586,254.02,76.743,254.02,76.743,91.999,21.95,5.886,0.442,4.191,0.239,0.909,5_13p5_61p35,0,5_13p5_61p35-0,1.7125000000000057,-0.6724999999999994,425.4472331173622,1.839813169862641,2.037489812550937,63.562434375000215,-24.961014374999976,68.28788547249918,580.5156499999999,55.659394999999996,13.27975
125,5,61.35,13.5,69,359.5,547.5,359.5,547.5,9.373,9.373,0.0,1.0,1.0,1.0,0.945,5_13p5_61p35,6,5_13p5_61p35-6,0.42600000000001614,-0.7740000000000009,40.036201232407166,0.883488539823814,2.037489812550937,15.8117355000006,-28.728364500000037,32.79222326050555,25.255724999999998,5.670665,5.670665
126,5,61.35,13.5,1032,111.571,587.736,111.571,587.736,90.404,14.535,168.327,0.282,6.22,0.161,0.691,5_13p5_61p35,15,5_13p5_61p35-15,3.5230000000000032,0.10249999999996362,356.489678283119,3.5244907788218165,2.053789731051345,130.76231025000013,3.8044668749986497,130.81764311483465,377.7378,54.694419999999994,8.793675
126,5,61.35,13.5,201,222.739,707.042,222.739,707.042,27.096,9.445,168.999,0.639,2.869,0.349,0.91,5_13p5_61p35,2,5_13p5_61p35-2,1.5194999999999936,0.3709999999999809,151.26757329135555,1.564135943580342,2.053789731051345,56.39890162499976,13.770314249999291,58.05564278388566,73.57102499999999,16.39308,5.714225
126,5,61.35,13.5,1844,668.684,705.601,668.684,705.601,100.371,23.392,0.078,0.43,4.291,0.233,0.915,5_13p5_61p35,1,5_13p5_61p35-1,2.4910000000000423,0.24099999999998545,204.6466424553751,2.5026310155514744,2.053789731051345,92.45782425000158,8.94513674999946,92.88952974647017,674.9501,60.72445499999999,14.152159999999999
126,5,61.35,13.5,288,604.646,633.965,604.646,633.965,38.523,9.519,171.996,0.524,4.047,0.247,0.879,5_13p5_61p35,3,5_13p5_61p35-3,1.8174999999999955,0.07900000000000773,170.7143800554461,1.819216108657788,2.053789731051345,67.45969312499983,2.932223250000287,67.52338950102396,105.4152,23.306415,5.758995
126,5,61.35,13.5,66,542.652,585.561,542.652,585.561,9.31,9.026,63.818,0.988,1.031,0.969,0.923,5_13p5_61p35,7,5_13p5_61p35-7,0.9189999999999827,0.08100000000001728,36.16510428546415,0.9225627349941959,2.053789731051345,34.11029324999936,3.006456750000641,34.24253039409582,24.15765,5.63255,5.46073
126,5,61.35,13.5,67,585.619,570.5,585.619,570.5,9.397,9.078,90.0,1.0,1.035,0.966,0.931,5_13p5_61p35,5,5_13p5_61p35-5,0.8955000000000268,0.05200000000002092,41.96101465813506,0.8970085005171635,2.053789731051345,33.238049625001,1.9300710000007764,33.29404026157043,24.523675,5.685185,5.49219
126,5,61.35,13.5,67,361.41,547.59,361.41,547.59,9.45,9.027,135.0,1.0,1.047,0.955,0.931,5_13p5_61p35,6,5_13p5_61p35-6,0.6394999999999982,0.05900000000002592,40.036201232407166,0.6422158904916638,2.053789731051345,23.73616162499993,2.189888250000962,23.836966653406463,24.523675,5.717249999999999,5.461334999999999
126,5,61.35,13.5,47,2.543,374.691,2.543,374.691,9.766,6.128,96.473,0.812,1.594,0.627,0.904,5_13p5_61p35,16,5_13p5_61p35-16,0.393,1.822499999999991,266.34745012352505,1.864391388630608,2.053789731051345,14.58688275,67.64527687499965,69.20014907395512,17.203174999999998,5.90843,3.70744
126,5,61.35,13.5,138,308.674,325.928,308.674,325.928,19.092,9.203,171.301,0.726,2.074,0.482,0.882,5_13p5_61p35,8,5_13p5_61p35-8,0.8830000000000098,-0.602499999999992,152.75891604098808,1.0689692465174139,2.053789731051345,32.77409025000036,-22.362841874999706,39.676664280675226,50.511449999999996,11.550659999999999,5.5678149999999995
126,5,61.35,13.5,23,7.109,296.674,7.109,296.674,5.779,5.067,159.047,0.902,1.14,0.877,0.836,5_13p5_61p35,9,5_13p5_61p35-9,0.0,0.0,0.20158850568670408,0.0,2.053789731051345,0.0,0.0,0.0,8.418575,3.496295,3.065535
126,5,61.35,13.5,1697,627.299,209.149,627.299,209.149,103.123,20.952,0.15,0.363,4.922,0.203,0.861,5_13p5_61p35,11,5_13p5_61p35-11,3.4014999999999986,-0.5674999999999955,233.96163055337996,3.4485154052142475,2.053789731051345,126.25262512499995,-21.063755624999832,127.99768416648593,621.144425,62.389415,12.67596
126,5,61.35,13.5,1141,439.971,198.238,439.971,198.238,100.2,14.499,176.603,0.313,6.911,0.145,0.866,5_13p5_61p35,12,5_13p5_61p35-12,2.6485000000000127,-1.0725000000000051,338.27518266085013,2.857412903309579,2.053789731051345,98.30371237500047,-39.80771437500019,106.05788037891583,417.634525,60.621,8.771895
126,5,61.35,13.5,1162,255.185,75.657,255.185,75.657,92.025,16.077,170.07,0.345,5.724,0.175,0.859,5_13p5_61p35,0,5_13p5_61p35-0,1.441999999999993,-1.0844999999999985,425.4472331173622,1.8043015961861744,2.053789731051345,53.522353499999745,-40.253115374999936,66.96981127024318,425.32105,55.675125,9.726585
126,5,61.35,13.5,1360,365.972,449.48,365.972,449.48,98.484,17.583,179.274,0.365,5.601,0.179,0.894,5_13p5_61p35,14,5_13p5_61p35-14,0.5604999999999905,-0.6345000000000027,362.3322933227053,0.8466111858462495,2.053789731051345,20.803938374999646,-23.5505778750001,31.423455732258784,497.794,59.58282,10.637714999999998
127,5,61.35,13.5,125,223.78,707.852,223.78,707.852,16.656,9.555,146.321,0.855,1.743,0.574,0.909,5_13p5_61p35,2,5_13p5_61p35-2,0.7069999999999936,1.0919999999999845,151.26757329135555,1.300889311202132,2.0700896495517522,26.241542249999764,40.53149099999943,48.284783341561734,45.753125,10.07688,5.780774999999999
127,5,61.35,13.5,1933,669.518,706.327,669.518,706.327,102.1,24.106,179.613,0.42,4.236,0.236,0.911,5_13p5_61p35,1,5_13p5_61p35-1,0.8575000000000159,0.9159999999999968,204.6466424553751,1.2547359283929114,2.0700896495517522,31.827613125000592,33.99894299999988,46.571719770177594,707.5263249999999,61.77049999999999,14.58413
127,5,61.35,13.5,68,542.706,585.868,542.706,585.868,9.353,9.257,104.49,1.0,1.01,0.99,0.907,5_13p5_61p35,7,5_13p5_61p35-7,-0.07600000000002183,0.46949999999998226,36.16510428546415,0.4756114485585756,2.0700896495517522,-2.82087300000081,17.42631412499934,17.65315123328651,24.889699999999998,5.658564999999999,5.600485
127,5,61.35,13.5,1133,112.542,587.286,112.542,587.286,89.067,16.197,165.63,0.366,5.499,0.182,0.819,5_13p5_61p35,15,5_13p5_61p35-15,0.9750000000000014,-0.13650000000001228,356.489678283119,0.9845086337864214,2.0700896495517522,36.18883125000005,-5.066436375000456,36.541760833092155,414.706325,53.885535,9.799185
127,5,61.35,13.5,69,585.5,570.5,585.5,570.5,9.373,9.373,0.0,1.0,1.0,1.0,0.945,5_13p5_61p35,5,5_13p5_61p35-5,-0.11150000000003502,0.39550000000002683,41.96101465813506,0.4109166582167594,2.0700896495517522,-4.1385176250013,14.679674625000995,15.251890873866902,25.255724999999998,5.670665,5.670665
127,5,61.35,13.5,68,360.779,547.618,360.779,547.618,9.43,9.182,158.621,0.926,1.027,0.974,0.895,5_13p5_61p35,6,5_13p5_61p35-6,-0.2505000000000166,0.3109999999999786,40.036201232407166,0.3993385155478933,2.0700896495517522,-9.297745875000617,11.543309249999206,14.822147846962267,24.889699999999998,5.70515,5.55511
127,5,61.35,13.5,178,606.466,634.152,606.466,634.152,22.948,9.876,154.427,0.73,2.324,0.43,0.892,5_13p5_61p35,3,5_13p5_61p35-3,1.6305000000000405,0.2419999999999618,170.7143800554461,1.6483610799822086,2.0700896495517522,60.51886087500151,8.982253499998583,61.18180611542964,65.15245,13.88354,5.9749799999999995
127,5,61.35,13.5,51,2.5,374.931,2.5,374.931,10.517,6.174,88.426,0.734,1.703,0.587,0.903,5_13p5_61p35,16,5_13p5_61p35-16,0.17099999999999982,0.3370000000000175,266.34745012352505,0.37790210372530575,2.0700896495517522,6.346964249999993,12.508344750000651,14.026497908446242,18.667275,6.362785,3.7352700000000003
127,5,61.35,13.5,96,309.208,325.5,309.208,325.5,13.178,9.275,147.65,0.96,1.421,0.704,0.914,5_13p5_61p35,8,5_13p5_61p35-8,0.08400000000000318,-0.5620000000000118,152.75891604098808,0.5682429058070271,2.0700896495517522,3.1178070000001186,-20.85961350000044,21.09132987411297,35.1384,7.97269,5.611375
127,5,61.35,13.5,23,7.109,296.674,7.109,296.674,5.779,5.067,159.047,0.902,1.14,0.877,0.836,5_13p5_61p35,9,5_13p5_61p35-9,0.0,0.0,0.20158850568670408,0.0,2.0700896495517522,0.0,0.0,0.0,8.418575,3.496295,3.065535
127,5,61.35,13.5,1728,630.045,208.747,630.045,208.747,99.833,22.038,179.83,0.396,4.53,0.221,0.889,5_13p5_61p35,11,5_13p5_61p35-11,2.5819999999999936,-0.6779999999999973,233.96163055337996,2.6695332925438415,2.0700896495517522,95.83544849999977,-25.1651564999999,99.08439983602663,632.4911999999999,60.398965,13.33299
127,5,61.35,13.5,1343,441.079,197.326,441.079,197.326,94.37,18.12,174.555,0.352,5.208,0.192,0.864,5_13p5_61p35,12,5_13p5_61p35-12,1.4420000000000073,-0.9555000000000007,338.27518266085013,1.729839371155606,2.0700896495517522,53.522353500000264,-35.46505462500003,64.20601547933984,491.571575,57.09385,10.9626
127,5,61.35,13.5,977,256.904,74.574,256.904,74.574,93.939,13.242,164.062,0.316,7.094,0.141,0.869,5_13p5_61p35,0,5_13p5_61p35-0,0.4749999999999943,-0.6715000000000018,425.4472331173622,0.8225188447689189,2.0700896495517522,17.63045624999979,-24.923897625000066,30.529226331576773,357.606425,56.83309499999999,8.01141
127,5,61.35,13.5,1435,366.245,448.674,366.245,448.674,95.513,19.129,178.181,0.405,4.993,0.2,0.907,5_13p5_61p35,14,5_13p5_61p35-14,1.328000000000003,-0.4230000000000018,362.3322933227053,1.3937406501928575,2.0700896495517522,49.291044000000106,-15.700385250000068,51.73112327804575,525.245875,57.785365,11.573045
128,5,61.35,13.5,95,224.153,709.226,224.153,709.226,13.259,9.122,88.768,0.902,1.453,0.688,0.918,5_13p5_61p35,2,5_13p5_61p35-2,0.36350000000000193,0.8015000000000327,151.26757329135555,0.8800764171366335,2.0863895680521596,13.491938625000072,29.749075125001216,32.665576355756144,34.772375,8.021695,5.518809999999999
128,5,61.35,13.5,2056,670.399,707.433,670.399,707.433,102.986,25.419,178.892,0.433,4.052,0.247,0.914,5_13p5_61p35,1,5_13p5_61p35-1,1.1619999999999777,0.6229999999999905,204.6466424553751,1.3184737388359073,2.0863895680521596,43.129663499999175,23.123735249999644,48.93746014593766,752.5473999999999,62.30653,15.378495
128,5,61.35,13.5,118,607.907,634.449,607.907,634.449,15.828,9.492,103.544,0.898,1.668,0.6,0.922,5_13p5_61p35,3,5_13p5_61p35-3,1.615000000000009,0.6834999999999809,170.7143800554461,1.753681057091056,2.0863895680521596,59.94355125000034,25.369298624999292,65.09094137578445,43.19095,9.57594,5.742660000000001
128,5,61.35,13.5,69,542.5,586.5,542.5,586.5,9.373,9.373,0.0,1.0,1.0,1.0,0.945,5_13p5_61p35,7,5_13p5_61p35-7,-0.026999999999986812,0.8464999999999918,36.16510428546415,0.8469304871121275,2.0863895680521596,-1.0021522499995106,31.4193288749997,31.43530715751906,25.255724999999998,5.670665,5.670665
128,5,61.35,13.5,1314,113.521,587.463,113.521,587.463,83.416,20.057,163.82,0.449,4.159,0.24,0.888,5_13p5_61p35,15,5_13p5_61p35-15,2.0504999999999995,0.29200000000003,356.489678283119,2.0711866767628684,2.0863895680521596,76.10789587499998,10.838091000001114,76.8757180847382,480.95685,50.46668,12.134484999999998
128,5,61.35,13.5,67,585.396,571.291,585.396,571.291,9.292,9.18,162.401,0.964,1.012,0.988,0.924,5_13p5_61p35,5,5_13p5_61p35-5,0.045000000000015916,0.9549999999999841,41.96101465813506,0.9560596215717778,2.0863895680521596,1.6702537500005907,35.44649624999941,35.48582595897428,24.523675,5.621659999999999,5.5539
128,5,61.35,13.5,66,360.909,548.212,360.909,548.212,9.218,9.116,27.786,0.934,1.011,0.989,0.892,5_13p5_61p35,6,5_13p5_61p35-6,0.3155000000000143,0.98599999999999,40.036201232407166,1.0352469512150178,2.0863895680521596,11.710334625000533,36.597115499999624,38.42500227651001,24.15765,5.57689,5.51518
128,5,61.35,13.5,79,308.842,324.804,308.842,324.804,10.981,9.16,118.775,0.967,1.199,0.834,0.898,5_13p5_61p35,8,5_13p5_61p35-8,0.07949999999999591,0.09450000000001069,152.75891604098808,0.12349291477652218,2.0863895680521596,2.9507816249998484,3.5075328750003965,4.58365564453148,28.915975,6.643504999999999,5.5418
128,5,61.35,13.5,52,2.885,375.365,2.885,375.365,9.532,6.946,92.972,0.825,1.372,0.729,0.904,5_13p5_61p35,16,5_13p5_61p35-16,-0.11549999999999994,0.45350000000001955,266.34745012352505,0.4679770293508194,2.0863895680521596,-4.286984624999998,16.832446125000725,17.369786404157026,19.0333,5.766859999999999,4.20233
128,5,61.35,13.5,23,7.109,296.674,7.109,296.674,5.779,5.067,159.047,0.902,1.14,0.877,0.836,5_13p5_61p35,9,5_13p5_61p35-9,0.08999999999999986,-0.03449999999997999,0.20158850568670408,0.09638594295849678,2.0863895680521596,3.340507499999995,-1.2805278749992575,3.5775329483047855,8.418575,3.496295,3.065535
128,5,61.35,13.5,1733,632.463,207.793,632.463,207.793,98.928,22.304,179.732,0.415,4.435,0.225,0.897,5_13p5_61p35,11,5_13p5_61p35-11,2.316500000000019,-0.16100000000000136,233.96163055337996,2.3220881227895056,2.0863895680521596,85.9809513750007,-5.97579675000005,86.18836433154738,634.321325,59.85144,13.49392
128,5,61.35,13.5,1439,442.855,196.327,442.855,196.327,90.53,20.239,174.027,0.429,4.473,0.224,0.897,5_13p5_61p35,12,5_13p5_61p35-12,2.6999999999999886,-0.339500000000001,338.27518266085013,2.7212607831664974,2.0863895680521596,100.21522499999958,-12.601136625000038,101.0043561735951,526.709975,54.770649999999996,12.244595
128,5,61.35,13.5,1263,256.135,74.314,256.135,74.314,87.57,18.364,162.348,0.399,4.769,0.21,0.872,5_13p5_61p35,0,5_13p5_61p35-0,0.01650000000000773,-0.33449999999999847,425.4472331173622,0.3349067034264904,2.0863895680521596,0.612426375000287,-12.415552874999943,12.430648384405188,462.289575,52.97984999999999,11.11022
128,5,61.35,13.5,1558,368.628,448.634,368.628,448.634,96.715,20.511,177.388,0.412,4.715,0.212,0.916,5_13p5_61p35,14,5_13p5_61p35-14,2.859499999999997,0.4615000000000009,362.3322933227053,2.8965017693762913,2.0863895680521596,106.13534662499988,17.129380125000033,107.50873204849746,570.26695,58.512575,12.409154999999998
129,5,61.35,13.5,66,542.652,587.561,542.652,587.561,9.31,9.026,63.818,0.988,1.031,0.969,0.923,5_13p5_61p35,7,5_13p5_61p35-7,0.31799999999998363,0.25,36.16510428546415,0.4045046353257149,2.1026894865525674,11.803126499999394,9.2791875,15.013897423225728,24.15765,5.63255,5.46073
129,5,61.35,13.5,158,609.696,635.519,609.696,635.519,19.95,10.084,37.536,0.796,1.978,0.505,0.9,5_13p5_61p35,3,5_13p5_61p35-3,2.04849999999999,0.7125000000000341,170.7143800554461,2.1688726334204156,2.1026894865525674,76.03366237499964,26.445684375001267,80.50150331650721,57.83195,12.069749999999999,6.10082
129,5,61.35,13.5,1610,116.643,587.87,116.643,587.87,78.32,26.173,162.86,0.563,2.992,0.334,0.912,5_13p5_61p35,15,5_13p5_61p35-15,3.262500000000003,-0.32099999999996953,356.489678283119,3.2782536890850893,2.1026894865525674,121.09339687500011,-11.914476749998869,121.678122614349,589.30025,47.383599999999994,15.834665
129,5,61.35,13.5,134,224.507,709.455,224.507,709.455,17.289,9.868,32.985,0.859,1.752,0.571,0.918,5_13p5_61p35,2,5_13p5_61p35-2,0.882000000000005,0.15300000000002,151.26757329135555,0.8951720505020333,2.1026894865525674,32.73697350000018,5.678862750000742,33.22587720547134,49.04735,10.459845000000001,5.97014
129,5,61.35,13.5,2196,671.842,707.573,671.842,707.573,101.468,27.556,178.346,0.471,3.682,0.272,0.908,5_13p5_61p35,1,5_13p5_61p35-1,1.6480000000000246,-0.09149999999999636,204.6466424553751,1.6505381698101018,2.1026894865525674,61.168404000000905,-3.3961826249998652,61.2626126142991,803.7909,61.38814,16.67138
