 ,Label,Area,X,Y,XM,YM,Major,Minor,Angle,Circ.,AR,Round,Solidity
4985,5_8p4_28p68:slice:309,1352,147.018,445.311,147.018,445.311,90.854,18.947,119.821,0.406,4.795,0.209,0.897
4986,5_8p4_28p68:slice:309,1457,459.141,645.313,459.141,645.313,89.425,20.745,119.897,0.452,4.311,0.232,0.893
4987,5_8p4_28p68:slice:309,1367,913.233,752.052,913.233,752.052,78.165,22.267,118.152,0.484,3.510,0.285,0.878
4988,5_8p4_28p68:slice:309,299,1190.022,778.791,1190.022,778.791,41.789,9.110,124.931,0.465,4.587,0.218,0.853
4989,5_8p4_28p68:slice:309,450,1115.300,919.402,1115.300,919.402,57.381,9.985,123.945,0.391,5.747,0.174,0.868
4990,5_8p4_28p68:slice:309,238,260.055,924.748,260.055,924.748,46.055,6.580,159.263,0.292,7.000,0.143,0.677
4991,5_8p4_28p68:slice:309,417,36.387,966.143,36.387,966.143,55.478,9.570,124.547,0.382,5.797,0.173,0.849
4992,5_8p4_28p68:slice:309,317,608.263,996.185,608.263,996.185,44.703,9.029,123.200,0.433,4.951,0.202,0.849
4993,5_8p4_28p68:slice:309,374,134.944,1016.508,134.944,1016.508,50.501,9.429,123.993,0.414,5.356,0.187,0.862
4994,5_8p4_28p68:slice:309,320,1085.681,1050.175,1085.681,1050.175,45.430,8.968,123.198,0.425,5.066,0.197,0.832
4995,5_8p4_28p68:slice:309,1368,502.075,1107.785,502.075,1107.785,89.147,19.538,120.391,0.428,4.563,0.219,0.886
4996,5_8p4_28p68:slice:309,342,676.658,1207.342,676.658,1207.342,47.475,9.172,122.328,0.414,5.176,0.193,0.818
4997,5_8p4_28p68:slice:309,286,121.290,1237.545,121.290,1237.545,23.923,15.221,157.548,0.441,1.572,0.636,0.704
4998,5_8p4_28p68:slice:310,884,715.492,279.623,715.492,279.623,87.807,12.818,118.915,0.321,6.850,0.146,0.885
4999,5_8p4_28p68:slice:310,42,252.214,283.214,252.214,283.214,9.257,5.777,149.070,0.870,1.602,0.624,0.824
5000,5_8p4_28p68:slice:310,61,1115.238,367.205,1115.238,367.205,9.754,7.963,32.259,0.913,1.225,0.816,0.897
5001,5_8p4_28p68:slice:310,1237,144.403,442.675,144.403,442.675,90.794,17.347,121.864,0.396,5.234,0.191,0.883
5002,5_8p4_28p68:slice:310,1332,455.715,643.016,455.715,643.016,95.110,17.832,123.545,0.389,5.334,0.187,0.873
5003,5_8p4_28p68:slice:310,1197,909.518,748.902,909.518,748.902,82.701,18.429,127.622,0.427,4.488,0.223,0.865
5004,5_8p4_28p68:slice:310,19,781.816,765.711,781.816,765.711,5.278,4.583,11.232,0.796,1.152,0.868,0.717
5005,5_8p4_28p68:slice:310,204,1186.951,777.186,1186.951,777.186,26.135,9.938,107.866,0.656,2.630,0.380,0.883
5006,5_8p4_28p68:slice:310,334,1113.240,918.186,1113.240,918.186,36.894,11.526,109.887,0.585,3.201,0.312,0.904
5007,5_8p4_28p68:slice:310,237,260.099,924.749,260.099,924.749,46.115,6.544,159.209,0.291,7.047,0.142,0.680
5008,5_8p4_28p68:slice:310,269,34.136,964.322,34.136,964.322,33.411,10.251,108.815,0.591,3.259,0.307,0.886
5009,5_8p4_28p68:slice:310,178,606.539,994.045,606.539,994.045,23.069,9.824,105.555,0.700,2.348,0.426,0.890
5010,5_8p4_28p68:slice:310,217,132.634,1014.141,132.634,1014.141,27.201,10.157,106.270,0.660,2.678,0.373,0.912
5011,5_8p4_28p68:slice:310,175,1084.169,1047.746,1084.169,1047.746,22.431,9.933,104.616,0.746,2.258,0.443,0.911
5012,5_8p4_28p68:slice:310,1154,499.838,1103.715,499.838,1103.715,91.682,16.026,123.332,0.370,5.721,0.175,0.875
5013,5_8p4_28p68:slice:310,168,675.500,1204.220,675.500,1204.220,21.086,10.145,102.417,0.797,2.079,0.481,0.923
5014,5_8p4_28p68:slice:310,285,121.332,1237.521,121.332,1237.521,23.973,15.137,156.983,0.440,1.584,0.631,0.704
5015,5_8p4_28p68:slice:311,19,167.184,3.974,167.184,3.974,5.218,4.636,57.090,0.775,1.126,0.888,0.655
5016,5_8p4_28p68:slice:311,879,717.316,283.476,717.316,283.476,87.199,12.835,117.376,0.321,6.794,0.147,0.872
5017,5_8p4_28p68:slice:311,44,253.705,286.273,253.705,286.273,9.196,6.092,153.578,0.870,1.509,0.662,0.854
5018,5_8p4_28p68:slice:311,61,1115.238,367.205,1115.238,367.205,9.754,7.963,32.259,0.913,1.225,0.816,0.897
5019,5_8p4_28p68:slice:311,1035,145.022,443.543,145.022,443.543,93.729,14.060,121.909,0.333,6.667,0.150,0.864
5020,5_8p4_28p68:slice:311,1068,458.564,644.011,458.564,644.011,96.423,14.103,123.627,0.323,6.837,0.146,0.859
5021,5_8p4_28p68:slice:311,875,912.534,748.279,912.534,748.279,86.915,12.818,128.570,0.342,6.781,0.147,0.865
5022,5_8p4_28p68:slice:311,21,781.881,765.548,781.881,765.548,5.573,4.798,9.393,0.880,1.162,0.861,0.764
5023,5_8p4_28p68:slice:311,131,1188.912,774.973,1188.912,774.973,16.761,9.951,139.313,0.886,1.684,0.594,0.913
5024,5_8p4_28p68:slice:311,243,1114.591,914.130,1114.591,914.130,26.515,11.669,131.220,0.744,2.272,0.440,0.903
5025,5_8p4_28p68:slice:311,242,260.256,924.905,260.256,924.905,45.554,6.764,158.862,0.286,6.735,0.148,0.636
5026,5_8p4_28p68:slice:311,172,35.401,960.837,35.401,960.837,20.492,10.687,137.954,0.839,1.917,0.522,0.930
5027,5_8p4_28p68:slice:311,147,608.677,991.990,608.677,991.990,18.340,10.205,132.923,0.845,1.797,0.556,0.899
5028,5_8p4_28p68:slice:311,159,134.091,1011.324,134.091,1011.324,19.483,10.391,135.660,0.861,1.875,0.533,0.909
5029,5_8p4_28p68:slice:311,153,1086.095,1045.356,1086.095,1045.356,19.194,10.149,135.577,0.837,1.891,0.529,0.913
5030,5_8p4_28p68:slice:311,950,500.773,1101.034,500.773,1101.034,90.833,13.317,121.710,0.328,6.821,0.147,0.884
5031,5_8p4_28p68:slice:311,157,676.787,1202.895,676.787,1202.895,19.774,10.109,131.720,0.802,1.956,0.511,0.895
5032,5_8p4_28p68:slice:311,292,121.137,1237.538,121.137,1237.538,23.928,15.538,158.178,0.457,1.540,0.649,0.717
5033,5_8p4_28p68:slice:312,20,167.050,4.050,167.050,4.050,5.504,4.626,45.001,0.764,1.190,0.841,0.667
5034,5_8p4_28p68:slice:312,799,716.430,281.993,716.430,281.993,87.056,11.686,116.205,0.303,7.450,0.134,0.878
5035,5_8p4_28p68:slice:312,43,252.570,285.035,252.570,285.035,8.918,6.139,156.703,0.909,1.453,0.688,0.896
5036,5_8p4_28p68:slice:312,62,1115.306,367.226,1115.306,367.226,9.792,8.062,27.709,0.928,1.215,0.823,0.905
5037,5_8p4_28p68:slice:312,920,143.698,438.922,143.698,438.922,94.650,12.376,117.647,0.296,7.648,0.131,0.893
5038,5_8p4_28p68:slice:312,1023,457.386,640.739,457.386,640.739,96.519,13.495,117.272,0.302,7.152,0.140,0.829
5039,5_8p4_28p68:slice:312,1132,910.035,744.269,910.035,744.269,80.512,17.902,118.205,0.425,4.497,0.222,0.850
5040,5_8p4_28p68:slice:312,313,1186.129,771.276,1186.129,771.276,44.079,9.041,115.907,0.434,4.875,0.205,0.856
5041,5_8p4_28p68:slice:312,21,781.881,765.548,781.881,765.548,5.573,4.798,9.393,0.880,1.162,0.861,0.764
5042,5_8p4_28p68:slice:312,478,1111.933,912.538,1111.933,912.538,60.794,10.011,115.157,0.361,6.073,0.165,0.852
5043,5_8p4_28p68:slice:312,242,260.190,924.851,260.190,924.851,45.658,6.749,158.951,0.271,6.766,0.148,0.638
5044,5_8p4_28p68:slice:312,437,30.891,958.047,30.891,958.047,58.801,9.463,115.639,0.353,6.214,0.161,0.840
5045,5_8p4_28p68:slice:312,339,604.742,989.662,604.742,989.662,47.828,9.025,114.530,0.403,5.300,0.189,0.841
5046,5_8p4_28p68:slice:312,400,129.382,1008.630,129.382,1008.630,53.680,9.488,115.028,0.380,5.658,0.177,0.845
5047,5_8p4_28p68:slice:312,340,1081.591,1042.544,1081.591,1042.544,48.153,8.990,114.376,0.400,5.356,0.187,0.832
5048,5_8p4_28p68:slice:312,895,496.611,1098.132,496.611,1098.132,87.355,13.045,114.246,0.316,6.696,0.149,0.821
5049,5_8p4_28p68:slice:312,362,671.912,1200.406,671.912,1200.406,49.582,9.296,114.148,0.393,5.334,0.187,0.826
5050,5_8p4_28p68:slice:312,292,121.223,1237.538,121.223,1237.538,24.127,15.410,157.491,0.451,1.566,0.639,0.715
5051,5_8p4_28p68:slice:313,20,167.050,4.050,167.050,4.050,5.504,4.626,45.001,0.764,1.190,0.841,0.667
5052,5_8p4_28p68:slice:313,803,716.311,281.486,716.311,281.486,80.545,12.694,109.399,0.349,6.345,0.158,0.884
5053,5_8p4_28p68:slice:313,42,252.952,284.667,252.952,284.667,8.937,5.984,148.859,0.906,1.494,0.670,0.884
5054,5_8p4_28p68:slice:313,61,1115.238,367.205,1115.238,367.205,9.754,7.963,32.259,0.913,1.225,0.816,0.897
5055,5_8p4_28p68:slice:313,932,142.410,439.237,142.410,439.237,89.560,13.250,105.889,0.332,6.759,0.148,0.894
5056,5_8p4_28p68:slice:313,1066,454.376,641.053,454.376,641.053,98.676,13.755,105.517,0.297,7.174,0.139,0.847
5057,5_8p4_28p68:slice:313,927,908.979,749.070,908.979,749.070,94.416,12.501,102.628,0.292,7.553,0.132,0.844
5058,5_8p4_28p68:slice:313,186,1184.661,773.140,1184.661,773.140,23.497,10.079,98.908,0.744,2.331,0.429,0.914
5059,5_8p4_28p68:slice:313,21,781.881,765.548,781.881,765.548,5.573,4.798,9.393,0.880,1.162,0.861,0.764
5060,5_8p4_28p68:slice:313,304,1110.987,913.872,1110.987,913.872,33.794,11.454,101.863,0.620,2.950,0.339,0.914
5061,5_8p4_28p68:slice:313,241,260.201,924.865,260.201,924.865,45.624,6.726,158.963,0.270,6.784,0.147,0.635
5062,5_8p4_28p68:slice:313,242,30.190,958.814,30.190,958.814,29.879,10.312,99.468,0.641,2.897,0.345,0.913
5063,5_8p4_28p68:slice:313,165,604.797,990.136,604.797,990.136,21.172,9.923,96.342,0.791,2.134,0.469,0.935
5064,5_8p4_28p68:slice:313,198,128.965,1009.121,128.965,1009.121,25.125,10.034,97.716,0.698,2.504,0.399,0.892
5065,5_8p4_28p68:slice:313,163,1081.954,1042.831,1081.954,1042.831,20.564,10.092,95.599,0.799,2.038,0.491,0.929
5066,5_8p4_28p68:slice:313,891,497.242,1100.417,497.242,1100.417,83.981,13.508,106.531,0.341,6.217,0.161,0.861
5067,5_8p4_28p68:slice:313,149,673.252,1199.091,673.252,1199.091,18.858,10.060,92.509,0.840,1.875,0.533,0.934
5068,5_8p4_28p68:slice:313,291,121.229,1237.569,121.229,1237.569,23.979,15.451,157.977,0.449,1.552,0.644,0.712
5069,5_8p4_28p68:slice:314,19,167.026,3.921,167.026,3.921,5.490,4.407,36.677,0.725,1.246,0.803,0.644
5070,5_8p4_28p68:slice:314,818,714.626,278.807,714.626,278.807,71.013,14.666,107.217,0.411,4.842,0.207,0.892
5071,5_8p4_28p68:slice:314,43,253.826,286.430,253.826,286.430,9.170,5.970,150.899,0.909,1.536,0.651,0.878
5072,5_8p4_28p68:slice:314,60,1115.250,367.133,1115.250,367.133,9.736,7.846,27.908,0.952,1.241,0.806,0.930
5073,5_8p4_28p68:slice:314,1146,141.716,438.508,141.716,438.508,84.950,17.176,105.347,0.417,4.946,0.202,0.897
5074,5_8p4_28p68:slice:314,1304,453.709,637.930,453.709,637.930,92.636,17.923,104.855,0.393,5.169,0.193,0.896
5075,5_8p4_28p68:slice:314,1216,908.618,747.293,908.618,747.293,89.153,17.366,101.424,0.380,5.134,0.195,0.870
5076,5_8p4_28p68:slice:314,143,1184.549,769.465,1184.549,769.465,18.730,9.721,133.671,0.851,1.927,0.519,0.917
5077,5_8p4_28p68:slice:314,19,781.763,765.553,781.763,765.553,5.168,4.681,175.213,0.796,1.104,0.906,0.704
5078,5_8p4_28p68:slice:314,266,1110.147,908.647,1110.147,908.647,28.058,12.071,123.641,0.726,2.325,0.430,0.913
5079,5_8p4_28p68:slice:314,237,260.099,924.749,260.099,924.749,46.115,6.544,159.209,0.291,7.047,0.142,0.680
5080,5_8p4_28p68:slice:314,179,29.277,953.830,29.277,953.830,22.350,10.197,131.196,0.766,2.192,0.456,0.911
5081,5_8p4_28p68:slice:314,153,604.539,986.127,604.539,986.127,19.815,9.831,128.674,0.789,2.015,0.496,0.900
5082,5_8p4_28p68:slice:314,173,128.355,1004.379,128.355,1004.379,21.725,10.139,128.254,0.774,2.143,0.467,0.896
5083,5_8p4_28p68:slice:314,161,1081.593,1038.071,1081.593,1038.071,20.881,9.817,126.589,0.785,2.127,0.470,0.907
5084,5_8p4_28p68:slice:314,1095,496.534,1096.346,496.534,1096.346,78.839,17.684,106.406,0.423,4.458,0.224,0.883
5085,5_8p4_28p68:slice:314,173,672.454,1194.621,672.454,1194.621,22.087,9.973,122.745,0.764,2.215,0.452,0.906
5086,5_8p4_28p68:slice:314,288,121.243,1237.535,121.243,1237.535,23.819,15.395,157.478,0.445,1.547,0.646,0.706
5087,5_8p4_28p68:slice:315,773,711.230,274.255,711.230,274.255,60.857,16.173,109.618,0.513,3.763,0.266,0.921
5088,5_8p4_28p68:slice:315,39,251.808,286.013,251.808,286.013,8.872,5.597,153.302,0.824,1.585,0.631,0.867
5089,5_8p4_28p68:slice:315,59,1115.212,367.195,1115.212,367.195,9.620,7.809,23.996,0.976,1.232,0.812,0.922
5090,5_8p4_28p68:slice:315,1334,139.236,435.004,139.236,435.004,82.154,20.675,108.683,0.471,3.974,0.252,0.900
5091,5_8p4_28p68:slice:315,1545,451.958,633.102,451.958,633.102,90.734,21.681,108.301,0.453,4.185,0.239,0.902
5092,5_8p4_28p68:slice:315,1570,907.132,744.571,907.132,744.571,85.151,23.476,106.658,0.457,3.627,0.276,0.879
5093,5_8p4_28p68:slice:315,314,1184.013,766.271,1184.013,766.271,46.458,8.606,111.554,0.403,5.399,0.185,0.833
5094,5_8p4_28p68:slice:315,19,781.974,765.605,781.974,765.605,5.483,4.412,15.139,0.796,1.243,0.805,0.704
5095,5_8p4_28p68:slice:315,493,1109.090,904.628,1109.090,904.628,63.723,9.851,111.144,0.346,6.469,0.155,0.865
5096,5_8p4_28p68:slice:315,234,259.923,924.684,259.923,924.684,45.817,6.503,159.227,0.292,7.046,0.142,0.677
5097,5_8p4_28p68:slice:315,446,28.029,951.381,28.029,951.381,62.266,9.120,111.300,0.314,6.827,0.146,0.821
5098,5_8p4_28p68:slice:315,344,603.686,984.134,603.686,984.134,49.044,8.931,110.564,0.376,5.492,0.182,0.828
5099,5_8p4_28p68:slice:315,408,126.892,1002.120,126.892,1002.120,55.991,9.278,110.777,0.351,6.035,0.166,0.824
5100,5_8p4_28p68:slice:315,340,1080.624,1035.982,1080.624,1035.982,49.165,8.805,110.456,0.378,5.584,0.179,0.832
5101,5_8p4_28p68:slice:315,1292,495.062,1094.654,495.062,1094.654,80.770,20.367,110.608,0.460,3.966,0.252,0.904
5102,5_8p4_28p68:slice:315,348,670.960,1193.661,670.960,1193.661,50.101,8.844,109.694,0.373,5.665,0.177,0.813
5103,5_8p4_28p68:slice:315,285,121.254,1237.461,121.254,1237.461,23.736,15.288,156.948,0.446,1.553,0.644,0.703
5104,5_8p4_28p68:slice:316,813,712.375,274.446,712.375,274.446,72.525,14.273,113.129,0.399,5.081,0.197,0.879
5105,5_8p4_28p68:slice:316,39,252.808,287.218,252.808,287.218,8.630,5.754,157.041,0.949,1.500,0.667,0.929
5106,5_8p4_28p68:slice:316,60,1115.250,367.133,1115.250,367.133,9.736,7.846,27.908,0.952,1.241,0.806,0.930
5107,5_8p4_28p68:slice:316,1194,140.199,435.000,140.199,435.000,87.341,17.406,114.406,0.401,5.018,0.199,0.894
5108,5_8p4_28p68:slice:316,1277,453.012,633.604,453.012,633.604,91.013,17.865,114.025,0.374,5.095,0.196,0.868
5109,5_8p4_28p68:slice:316,1112,907.343,742.396,907.343,742.396,79.742,17.755,117.886,0.449,4.491,0.223,0.874
5110,5_8p4_28p68:slice:316,170,1184.624,766.259,1184.624,766.259,21.067,10.274,91.751,0.815,2.050,0.488,0.942
5111,5_8p4_28p68:slice:316,279,1109.633,905.034,1109.633,905.034,30.446,11.668,96.986,0.693,2.609,0.383,0.933
5112,5_8p4_28p68:slice:316,236,259.903,924.682,259.903,924.682,45.789,6.562,159.299,0.295,6.978,0.143,0.677
5113,5_8p4_28p68:slice:316,206,28.228,951.170,28.228,951.170,25.761,10.182,92.732,0.718,2.530,0.395,0.934
5114,5_8p4_28p68:slice:316,142,604.296,984.232,604.296,984.232,18.194,9.938,86.980,0.864,1.831,0.546,0.925
5115,5_8p4_28p68:slice:316,180,127.000,1002.389,127.000,1002.389,21.439,10.690,90.000,0.817,2.006,0.499,0.952
5116,5_8p4_28p68:slice:316,148,1081.061,1035.993,1081.061,1035.993,18.204,10.352,88.033,0.855,1.759,0.569,0.937
5117,5_8p4_28p68:slice:316,1126,494.923,1093.698,494.923,1093.698,88.424,16.214,115.090,0.375,5.454,0.183,0.889
5118,5_8p4_28p68:slice:316,131,670.851,1193.279,670.851,1193.279,16.324,10.218,84.674,0.906,1.598,0.626,0.932
5119,5_8p4_28p68:slice:316,284,121.289,1237.430,121.289,1237.430,23.825,15.177,156.524,0.444,1.570,0.637,0.703
5120,5_8p4_28p68:slice:317,20,167.050,4.050,167.050,4.050,5.504,4.626,45.001,0.764,1.190,0.841,0.667
5121,5_8p4_28p68:slice:317,739,712.979,272.620,712.979,272.620,65.822,14.295,112.696,0.431,4.605,0.217,0.891
5122,5_8p4_28p68:slice:317,43,253.709,284.895,253.709,284.895,9.214,5.942,154.605,0.867,1.551,0.645,0.851
5123,5_8p4_28p68:slice:317,62,1115.306,367.226,1115.306,367.226,9.792,8.062,27.709,0.928,1.215,0.823,0.905
5124,5_8p4_28p68:slice:317,1022,139.568,432.203,139.568,432.203,91.169,14.273,113.418,0.337,6.388,0.157,0.890
5125,5_8p4_28p68:slice:317,1056,450.565,632.217,450.565,632.217,94.903,14.168,112.980,0.323,6.699,0.149,0.873
5126,5_8p4_28p68:slice:317,875,904.217,740.055,904.217,740.055,84.931,13.118,116.386,0.334,6.475,0.154,0.865
5127,5_8p4_28p68:slice:317,161,1181.171,763.214,1181.171,763.214,20.771,9.869,125.793,0.760,2.105,0.475,0.882
5128,5_8p4_28p68:slice:317,21,781.881,765.548,781.881,765.548,5.573,4.798,9.393,0.880,1.162,0.861,0.764
5129,5_8p4_28p68:slice:317,289,1106.022,901.057,1106.022,901.057,31.807,11.569,119.770,0.637,2.749,0.364,0.889
5130,5_8p4_28p68:slice:317,242,260.256,924.905,260.256,924.905,45.554,6.764,158.862,0.286,6.735,0.148,0.636
5131,5_8p4_28p68:slice:317,209,24.213,947.490,24.213,947.490,25.575,10.405,123.778,0.692,2.458,0.407,0.891
5132,5_8p4_28p68:slice:317,175,601.226,981.397,601.226,981.397,22.253,10.013,120.622,0.740,2.222,0.450,0.907
5133,5_8p4_28p68:slice:317,196,123.439,999.082,123.439,999.082,24.106,10.352,122.445,0.713,2.329,0.429,0.895
5134,5_8p4_28p68:slice:317,183,1077.975,1032.320,1077.975,1032.320,23.052,10.108,121.479,0.744,2.281,0.438,0.895
5135,5_8p4_28p68:slice:317,923,493.071,1092.196,493.071,1092.196,94.097,12.489,114.712,0.297,7.534,0.133,0.880
5136,5_8p4_28p68:slice:317,194,668.361,1189.552,668.361,1189.552,24.127,10.238,118.630,0.726,2.357,0.424,0.900
5137,5_8p4_28p68:slice:317,292,121.223,1237.538,121.223,1237.538,24.127,15.410,157.491,0.451,1.566,0.639,0.715
5138,5_8p4_28p68:slice:318,20,167.050,4.050,167.050,4.050,5.504,4.626,45.001,0.764,1.190,0.841,0.667
5139,5_8p4_28p68:slice:318,767,712.153,272.713,712.153,272.713,80.039,12.201,109.782,0.333,6.560,0.152,0.885
5140,5_8p4_28p68:slice:318,43,252.709,285.895,252.709,285.895,9.214,5.942,154.605,0.867,1.551,0.645,0.851
5141,5_8p4_28p68:slice:318,62,1115.242,367.274,1115.242,367.274,9.734,8.109,36.109,0.928,1.200,0.833,0.899
5142,5_8p4_28p68:slice:318,938,138.281,430.003,138.281,430.003,94.365,12.656,108.676,0.305,7.456,0.134,0.892
5143,5_8p4_28p68:slice:318,961,450.474,629.987,450.474,629.987,94.498,12.948,108.240,0.307,7.298,0.137,0.882
5144,5_8p4_28p68:slice:318,826,904.810,736.954,904.810,736.954,85.321,12.326,107.594,0.321,6.922,0.144,0.887
5145,5_8p4_28p68:slice:318,335,1181.754,760.724,1181.754,760.724,48.166,8.856,108.794,0.382,5.439,0.184,0.832
5146,5_8p4_28p68:slice:318,21,781.881,765.548,781.881,765.548,5.573,4.798,9.393,0.880,1.162,0.861,0.764
5147,5_8p4_28p68:slice:318,519,1107.750,899.288,1107.750,899.288,65.435,10.099,108.769,0.344,6.479,0.154,0.869
5148,5_8p4_28p68:slice:318,243,260.212,924.870,260.212,924.870,45.492,6.801,158.785,0.282,6.689,0.150,0.639
5149,5_8p4_28p68:slice:318,462,25.212,944.578,25.212,944.578,64.197,9.163,108.916,0.311,7.006,0.143,0.819
5150,5_8p4_28p68:slice:318,347,602.722,978.895,602.722,978.895,49.565,8.914,108.008,0.370,5.561,0.180,0.814
5151,5_8p4_28p68:slice:318,412,124.716,996.517,124.716,996.517,57.235,9.165,108.124,0.340,6.245,0.160,0.821
5152,5_8p4_28p68:slice:318,348,1079.652,1029.672,1079.652,1029.672,49.463,8.958,107.628,0.373,5.522,0.181,0.819
5153,5_8p4_28p68:slice:318,891,494.572,1087.436,494.572,1087.436,92.992,12.199,106.449,0.298,7.623,0.131,0.891
5154,5_8p4_28p68:slice:318,355,669.630,1186.875,669.630,1186.875,50.204,9.003,106.711,0.384,5.576,0.179,0.830
5155,5_8p4_28p68:slice:318,293,121.186,1237.565,121.186,1237.565,24.066,15.502,157.973,0.452,1.552,0.644,0.717
5156,5_8p4_28p68:slice:319,849,712.251,271.528,712.251,271.528,85.868,12.589,105.443,0.322,6.821,0.147,0.873
5157,5_8p4_28p68:slice:319,42,253.500,287.167,253.500,287.167,9.407,5.685,161.338,0.906,1.655,0.604,0.913
5158,5_8p4_28p68:slice:319,60,1115.250,367.133,1115.250,367.133,9.736,7.846,27.908,0.952,1.241,0.806,0.930
5159,5_8p4_28p68:slice:319,1065,138.639,430.042,138.639,430.042,95.821,14.151,104.307,0.327,6.771,0.148,0.904
5160,5_8p4_28p68:slice:319,1130,451.304,629.683,451.304,629.683,97.772,14.715,103.931,0.327,6.644,0.151,0.907
5161,5_8p4_28p68:slice:319,933,904.673,736.219,904.673,736.219,86.715,13.699,100.277,0.345,6.330,0.158,0.883
5162,5_8p4_28p68:slice:319,152,1182.836,759.618,1182.836,759.618,18.560,10.427,86.063,0.836,1.780,0.562,0.941
5163,5_8p4_28p68:slice:319,19,781.763,765.553,781.763,765.553,5.168,4.681,175.213,0.796,1.104,0.906,0.704
5164,5_8p4_28p68:slice:319,258,1108.202,899.450,1108.202,899.450,27.691,11.863,93.977,0.725,2.334,0.428,0.933
5165,5_8p4_28p68:slice:319,241,260.201,924.865,260.201,924.865,45.624,6.726,158.963,0.270,6.784,0.147,0.635
5166,5_8p4_28p68:slice:319,188,24.984,943.686,24.984,943.686,22.347,10.711,87.249,0.809,2.086,0.479,0.952
5167,5_8p4_28p68:slice:319,129,602.748,977.950,602.748,977.950,16.637,9.872,81.673,0.892,1.685,0.593,0.928
5168,5_8p4_28p68:slice:319,158,123.930,995.392,123.930,995.392,19.341,10.402,83.472,0.840,1.859,0.538,0.938
5169,5_8p4_28p68:slice:319,129,1079.035,1028.523,1079.035,1028.523,15.844,10.366,81.444,0.928,1.528,0.654,0.952
5170,5_8p4_28p68:slice:319,1015,494.044,1090.398,494.044,1090.398,93.346,13.845,102.610,0.328,6.742,0.148,0.890
5171,5_8p4_28p68:slice:319,122,668.000,1186.607,668.000,1186.607,15.423,10.072,76.462,0.929,1.531,0.653,0.938
5172,5_8p4_28p68:slice:319,286,121.220,1237.437,121.220,1237.437,23.845,15.271,157.009,0.447,1.561,0.640,0.705
5173,5_8p4_28p68:slice:320,835,709.605,269.628,709.605,269.628,75.519,14.078,102.729,0.399,5.364,0.186,0.898
5174,5_8p4_28p68:slice:320,42,251.667,286.667,251.667,286.667,9.315,5.741,157.546,0.932,1.623,0.616,0.857
5175,5_8p4_28p68:slice:320,60,1115.250,367.133,1115.250,367.133,9.736,7.846,27.908,0.952,1.241,0.806,0.930
5176,5_8p4_28p68:slice:320,1179,136.380,428.996,136.380,428.996,93.289,16.091,103.830,0.371,5.797,0.172,0.894
5177,5_8p4_28p68:slice:320,1294,448.691,625.869,448.691,625.869,96.217,17.124,103.711,0.377,5.619,0.178,0.899
5178,5_8p4_28p68:slice:320,1176,902.344,734.528,902.344,734.528,81.718,18.323,100.443,0.432,4.460,0.224,0.886
5179,5_8p4_28p68:slice:320,167,1180.153,754.907,1180.153,754.907,21.590,9.849,123.562,0.737,2.192,0.456,0.893
5180,5_8p4_28p68:slice:320,301,1105.105,893.407,1105.105,893.407,32.718,11.714,116.884,0.630,2.793,0.358,0.897
5181,5_8p4_28p68:slice:320,236,260.038,924.712,260.038,924.712,46.080,6.521,159.288,0.290,7.066,0.142,0.678
5182,5_8p4_28p68:slice:320,217,21.680,938.560,21.680,938.560,27.317,10.114,120.314,0.657,2.701,0.370,0.880
5183,5_8p4_28p68:slice:320,182,600.231,974.148,600.231,974.148,23.465,9.876,119.380,0.731,2.376,0.421,0.917
5184,5_8p4_28p68:slice:320,206,120.583,990.922,120.583,990.922,25.746,10.187,119.186,0.682,2.527,0.396,0.894
5185,5_8p4_28p68:slice:320,190,1076.121,1024.368,1076.121,1024.368,24.368,9.928,119.481,0.691,2.455,0.407,0.892
5186,5_8p4_28p68:slice:320,1187,491.837,1089.332,491.837,1089.332,88.098,17.155,102.141,0.389,5.135,0.195,0.877
5187,5_8p4_28p68:slice:320,203,665.017,1182.697,665.017,1182.697,26.101,9.902,117.410,0.660,2.636,0.379,0.890
5188,5_8p4_28p68:slice:320,283,121.292,1237.535,121.292,1237.535,23.867,15.097,157.633,0.445,1.581,0.633,0.708
5189,5_8p4_28p68:slice:321,952,710.086,265.028,710.086,265.028,66.481,18.233,102.969,0.473,3.646,0.274,0.883
5190,5_8p4_28p68:slice:321,45,253.678,285.478,253.678,285.478,9.262,6.186,155.325,0.951,1.497,0.668,0.891
5191,5_8p4_28p68:slice:321,60,1115.250,367.133,1115.250,367.133,9.736,7.846,27.908,0.952,1.241,0.806,0.930
5192,5_8p4_28p68:slice:321,1382,137.372,427.298,137.372,427.298,88.940,19.784,105.806,0.414,4.495,0.222,0.886
5193,5_8p4_28p68:slice:321,1433,448.679,625.522,448.679,625.522,92.733,19.675,106.964,0.399,4.713,0.212,0.877
5194,5_8p4_28p68:slice:321,1439,901.522,733.071,901.522,733.071,81.774,22.406,109.054,0.468,3.650,0.274,0.855
5195,5_8p4_28p68:slice:321,330,1180.215,755.048,1180.215,755.048,48.898,8.593,107.386,0.365,5.691,0.176,0.805
5196,5_8p4_28p68:slice:321,522,1105.479,892.481,1105.479,892.481,66.429,10.005,107.409,0.339,6.640,0.151,0.864
5197,5_8p4_28p68:slice:321,463,21.936,937.971,21.936,937.971,65.255,9.034,107.789,0.294,7.223,0.138,0.809
5198,5_8p4_28p68:slice:321,234,259.923,924.684,259.923,924.684,45.817,6.503,159.227,0.292,7.046,0.142,0.677
