 ,Label,Area,X,Y,XM,YM,Major,Minor,Angle,Circ.,AR,Round,Solidity
1087,5_13p5_61p35:slice:76,292,540.411,630.884,540.411,630.884,39.332,9.452,173.002,0.497,4.161,0.240,0.890
1088,5_13p5_61p35:slice:76,2134,546.629,705.619,546.629,705.619,124.971,21.742,178.839,0.332,5.748,0.174,0.908
1089,5_13p5_61p35:slice:76,204,184.618,698.951,184.618,698.951,27.523,9.437,169.480,0.649,2.916,0.343,0.917
1090,5_13p5_61p35:slice:77,1199,142.278,78.168,142.278,78.168,93.214,16.377,171.725,0.348,5.692,0.176,0.855
1091,5_13p5_61p35:slice:77,1426,327.397,203.825,327.397,203.825,87.407,20.772,178.266,0.437,4.208,0.238,0.894
1092,5_13p5_61p35:slice:77,1707,514.245,217.856,514.245,217.856,109.769,19.800,176.215,0.324,5.544,0.180,0.807
1093,5_13p5_61p35:slice:77,24,7.000,296.625,7.000,296.625,6.088,5.019,157.854,0.941,1.213,0.824,0.857
1094,5_13p5_61p35:slice:77,100,278.220,331.340,278.220,331.340,13.275,9.591,156.654,0.896,1.384,0.722,0.889
1095,5_13p5_61p35:slice:77,1413,266.464,456.729,266.464,456.729,101.359,17.750,174.214,0.365,5.710,0.175,0.885
1096,5_13p5_61p35:slice:77,66,350.348,546.758,350.348,546.758,9.279,9.057,148.715,0.988,1.025,0.976,0.930
1097,5_13p5_61p35:slice:77,66,574.864,571.727,574.864,571.727,9.382,8.957,85.681,0.988,1.047,0.955,0.930
1098,5_13p5_61p35:slice:77,68,532.529,583.441,532.529,583.441,9.433,9.179,153.435,1.000,1.028,0.973,0.938
1099,5_13p5_61p35:slice:77,547,17.970,594.154,17.970,594.154,43.140,16.144,168.386,0.594,2.672,0.374,0.917
1100,5_13p5_61p35:slice:77,65,130.731,600.285,130.731,600.285,9.141,9.054,177.986,1.000,1.010,0.990,0.922
1101,5_13p5_61p35:slice:77,181,541.715,629.588,541.715,629.588,23.483,9.814,155.076,0.706,2.393,0.418,0.892
1102,5_13p5_61p35:slice:77,2161,546.466,705.008,546.466,705.008,116.815,23.554,177.407,0.366,4.959,0.202,0.894
1103,5_13p5_61p35:slice:77,135,185.033,698.330,185.033,698.330,17.676,9.724,146.411,0.834,1.818,0.550,0.900
1104,5_13p5_61p35:slice:78,1355,143.893,76.779,143.893,76.779,88.516,19.491,170.262,0.416,4.541,0.220,0.893
1105,5_13p5_61p35:slice:78,1456,331.580,201.425,331.580,201.425,86.193,21.508,179.189,0.451,4.008,0.250,0.892
1106,5_13p5_61p35:slice:78,1795,520.263,215.773,520.263,215.773,108.611,21.043,175.129,0.355,5.161,0.194,0.838
1107,5_13p5_61p35:slice:78,21,7.119,296.643,7.119,296.643,5.600,4.775,131.767,0.824,1.173,0.853,0.792
1108,5_13p5_61p35:slice:78,79,279.880,330.108,279.880,330.108,10.995,9.148,134.039,1.000,1.202,0.832,0.924
1109,5_13p5_61p35:slice:78,1583,272.178,455.501,272.178,455.501,98.568,20.448,172.787,0.396,4.820,0.207,0.889
1110,5_13p5_61p35:slice:78,62,353.129,546.548,353.129,546.548,9.201,8.580,103.892,0.967,1.072,0.932,0.905
1111,5_13p5_61p35:slice:78,67,577.590,571.410,577.590,571.410,9.450,9.027,135.000,1.000,1.047,0.955,0.931
1112,5_13p5_61p35:slice:78,62,534.855,583.000,534.855,583.000,9.552,8.265,180.000,0.984,1.156,0.865,0.939
1113,5_13p5_61p35:slice:78,694,18.634,593.337,18.634,593.337,45.155,19.569,166.286,0.653,2.307,0.433,0.930
1114,5_13p5_61p35:slice:78,63,133.437,599.802,133.437,599.802,9.204,8.715,152.890,1.000,1.056,0.947,0.913
1115,5_13p5_61p35:slice:78,121,545.566,628.492,545.566,628.492,15.744,9.785,108.934,0.885,1.609,0.622,0.920
1116,5_13p5_61p35:slice:78,2232,550.299,703.763,550.299,703.763,112.884,25.175,176.595,0.404,4.484,0.223,0.917
1117,5_13p5_61p35:slice:78,93,188.048,697.500,188.048,697.500,13.048,9.075,90.993,0.900,1.438,0.696,0.882
1118,5_13p5_61p35:slice:79,1563,144.133,76.581,144.133,76.581,85.506,23.274,170.081,0.494,3.674,0.272,0.908
1119,5_13p5_61p35:slice:79,1508,332.194,200.952,332.194,200.952,86.734,22.137,179.885,0.461,3.918,0.255,0.909
1120,5_13p5_61p35:slice:79,1912,522.854,215.335,522.854,215.335,105.914,22.985,174.355,0.379,4.608,0.217,0.849
1121,5_13p5_61p35:slice:79,21,7.119,296.643,7.119,296.643,5.600,4.775,131.767,0.824,1.173,0.853,0.792
1122,5_13p5_61p35:slice:79,88,278.761,330.000,278.761,330.000,11.934,9.389,38.788,0.968,1.271,0.787,0.936
1123,5_13p5_61p35:slice:79,1759,273.568,455.456,273.568,455.456,94.851,23.612,172.086,0.433,4.017,0.249,0.908
1124,5_13p5_61p35:slice:79,66,352.136,546.727,352.136,546.727,9.382,8.957,94.319,0.988,1.047,0.955,0.930
1125,5_13p5_61p35:slice:79,68,576.471,571.559,576.471,571.559,9.433,9.179,153.435,1.000,1.028,0.973,0.938
1126,5_13p5_61p35:slice:79,856,18.408,593.089,18.408,593.089,45.086,24.174,164.079,0.689,1.865,0.536,0.939
1127,5_13p5_61p35:slice:79,66,533.652,583.439,533.652,583.439,9.310,9.026,116.182,0.988,1.031,0.969,0.923
1128,5_13p5_61p35:slice:79,64,132.266,600.453,132.266,600.453,9.163,8.893,49.933,1.000,1.030,0.971,0.921
1129,5_13p5_61p35:slice:79,149,545.883,629.238,545.883,629.238,19.138,9.913,41.756,0.835,1.931,0.518,0.923
1130,5_13p5_61p35:slice:79,2441,551.003,704.598,551.003,704.598,110.523,28.121,176.033,0.442,3.930,0.254,0.911
1131,5_13p5_61p35:slice:79,134,186.993,699.000,186.993,699.000,17.013,10.028,31.861,0.819,1.697,0.589,0.882
1132,5_13p5_61p35:slice:80,1856,144.128,76.073,144.128,76.073,83.695,28.235,171.350,0.561,2.964,0.337,0.927
1133,5_13p5_61p35:slice:80,1634,332.918,201.416,332.918,201.416,87.987,23.645,0.534,0.487,3.721,0.269,0.912
1134,5_13p5_61p35:slice:80,2168,525.792,216.052,525.792,216.052,103.015,26.796,174.390,0.424,3.844,0.260,0.856
1135,5_13p5_61p35:slice:80,19,7.289,296.605,7.289,296.605,5.469,4.423,119.910,0.819,1.236,0.809,0.809
1136,5_13p5_61p35:slice:80,122,280.402,330.557,280.402,330.557,16.289,9.536,16.560,0.867,1.708,0.585,0.910
1137,5_13p5_61p35:slice:80,2050,277.855,456.331,277.855,456.331,91.181,28.626,173.344,0.512,3.185,0.314,0.924
1138,5_13p5_61p35:slice:80,63,353.437,547.802,353.437,547.802,9.204,8.715,152.890,1.000,1.056,0.947,0.913
1139,5_13p5_61p35:slice:80,63,578.071,572.849,578.071,572.849,9.090,8.824,85.277,0.983,1.030,0.971,0.906
1140,5_13p5_61p35:slice:80,1204,20.191,593.086,20.191,593.086,48.390,31.680,166.497,0.763,1.527,0.655,0.944
1141,5_13p5_61p35:slice:80,65,535.208,584.885,535.208,584.885,9.252,8.945,157.014,1.000,1.034,0.967,0.922
1142,5_13p5_61p35:slice:80,66,133.712,602.000,133.712,602.000,9.367,8.971,0.000,0.972,1.044,0.958,0.892
1143,5_13p5_61p35:slice:80,235,549.398,630.726,549.398,630.726,30.379,9.849,17.974,0.614,3.084,0.324,0.897
1144,5_13p5_61p35:slice:80,2791,556.140,705.533,556.140,705.533,109.288,32.516,177.061,0.484,3.361,0.298,0.898
1145,5_13p5_61p35:slice:80,212,189.557,700.665,189.557,700.665,28.178,9.579,13.556,0.628,2.942,0.340,0.895
1146,5_13p5_61p35:slice:81,2289,146.941,74.998,146.941,74.998,83.758,34.796,177.492,0.614,2.407,0.415,0.926
1147,5_13p5_61p35:slice:81,1808,334.942,201.351,334.942,201.351,90.377,25.471,2.516,0.517,3.548,0.282,0.921
1148,5_13p5_61p35:slice:81,2571,527.680,216.512,527.680,216.512,101.602,32.219,177.128,0.512,3.153,0.317,0.887
1149,5_13p5_61p35:slice:81,20,7.150,296.600,7.150,296.600,5.505,4.626,132.680,0.784,1.190,0.840,0.755
1150,5_13p5_61p35:slice:81,164,281.030,330.634,281.030,330.634,22.858,9.135,6.476,0.706,2.502,0.400,0.904
1151,5_13p5_61p35:slice:81,2303,279.464,456.496,279.464,456.496,89.784,32.659,179.570,0.555,2.749,0.364,0.925
1152,5_13p5_61p35:slice:81,66,352.652,548.439,352.652,548.439,9.310,9.026,116.182,0.988,1.031,0.969,0.923
1153,5_13p5_61p35:slice:81,66,577.227,573.227,577.227,573.227,9.299,9.037,134.989,0.988,1.029,0.972,0.930
1154,5_13p5_61p35:slice:81,1364,20.875,591.567,20.875,591.567,49.572,35.034,7.575,0.729,1.415,0.707,0.936
1155,5_13p5_61p35:slice:81,66,534.439,585.348,534.439,585.348,9.310,9.026,26.182,0.988,1.031,0.969,0.923
1156,5_13p5_61p35:slice:81,64,133.234,602.344,133.234,602.344,9.186,8.871,156.939,0.998,1.036,0.966,0.914
1157,5_13p5_61p35:slice:81,336,548.670,631.158,548.670,631.158,46.172,9.265,7.285,0.428,4.983,0.201,0.876
1158,5_13p5_61p35:slice:81,3030,558.724,705.841,558.724,705.841,109.560,35.213,1.268,0.457,3.111,0.321,0.874
1159,5_13p5_61p35:slice:81,285,189.360,700.932,189.360,700.932,40.246,9.016,3.485,0.452,4.464,0.224,0.872
1160,5_13p5_61p35:slice:82,2223,148.390,74.761,148.390,74.761,83.392,33.941,9.537,0.498,2.457,0.407,0.876
1161,5_13p5_61p35:slice:82,1677,336.987,201.071,336.987,201.071,93.679,22.793,5.696,0.455,4.110,0.243,0.909
1162,5_13p5_61p35:slice:82,2400,526.807,215.430,526.807,215.430,97.785,31.250,2.836,0.484,3.129,0.320,0.895
1163,5_13p5_61p35:slice:82,19,7.289,296.605,7.289,296.605,5.469,4.423,119.910,0.819,1.236,0.809,0.809
1164,5_13p5_61p35:slice:82,151,280.096,329.937,280.096,329.937,21.464,8.957,176.477,0.717,2.396,0.417,0.915
1165,5_13p5_61p35:slice:82,2065,281.221,455.916,281.221,455.916,87.814,29.941,7.228,0.530,2.933,0.341,0.919
1166,5_13p5_61p35:slice:82,66,354.258,548.212,354.258,548.212,9.397,8.943,149.160,0.949,1.051,0.952,0.917
1167,5_13p5_61p35:slice:82,68,578.662,572.750,578.662,572.750,9.495,9.119,149.319,1.000,1.041,0.960,0.932
1168,5_13p5_61p35:slice:82,1276,21.831,589.571,21.831,589.571,54.712,29.694,18.857,0.702,1.843,0.543,0.943
1169,5_13p5_61p35:slice:82,63,535.849,584.929,535.849,584.929,9.090,8.824,175.277,0.983,1.030,0.971,0.906
1170,5_13p5_61p35:slice:82,63,134.659,602.040,134.659,602.040,9.426,8.510,171.492,1.000,1.108,0.903,0.947
1171,5_13p5_61p35:slice:82,321,549.628,630.709,549.628,630.709,44.388,9.208,178.319,0.429,4.821,0.207,0.875
1172,5_13p5_61p35:slice:82,2797,562.346,704.797,562.346,704.797,110.123,32.339,6.395,0.439,3.405,0.294,0.862
1173,5_13p5_61p35:slice:82,238,190.097,699.861,190.097,699.861,32.717,9.262,173.234,0.538,3.532,0.283,0.886
1174,5_13p5_61p35:slice:83,1877,153.812,73.547,153.812,73.547,84.608,28.246,16.230,0.448,2.995,0.334,0.832
1175,5_13p5_61p35:slice:83,1612,339.166,200.644,339.166,200.644,99.118,20.707,5.760,0.385,4.787,0.209,0.900
1176,5_13p5_61p35:slice:83,2083,530.325,214.714,530.325,214.714,95.070,27.897,6.455,0.431,3.408,0.293,0.853
1177,5_13p5_61p35:slice:83,21,7.119,296.643,7.119,296.643,5.600,4.775,131.767,0.824,1.173,0.853,0.792
1178,5_13p5_61p35:slice:83,110,283.109,329.273,283.109,329.273,14.802,9.462,162.435,0.899,1.564,0.639,0.924
1179,5_13p5_61p35:slice:83,1769,283.681,456.151,283.681,456.151,89.092,25.281,10.150,0.464,3.524,0.284,0.903
1180,5_13p5_61p35:slice:83,63,355.532,547.913,355.532,547.913,9.208,8.712,150.797,1.000,1.057,0.946,0.920
1181,5_13p5_61p35:slice:83,66,579.742,572.545,579.742,572.545,9.317,9.020,139.111,0.949,1.033,0.968,0.917
1182,5_13p5_61p35:slice:83,1140,24.533,589.021,24.533,589.021,59.982,24.199,20.143,0.608,2.479,0.403,0.909
1183,5_13p5_61p35:slice:83,68,537.000,584.735,537.000,584.735,9.359,9.251,0.000,0.962,1.012,0.988,0.907
1184,5_13p5_61p35:slice:83,65,135.792,601.838,135.792,601.838,9.226,8.971,165.794,1.000,1.028,0.972,0.922
1185,5_13p5_61p35:slice:83,205,552.076,630.544,552.076,630.544,26.423,9.878,164.098,0.677,2.675,0.374,0.903
1186,5_13p5_61p35:slice:83,2471,567.760,705.364,567.760,705.364,110.999,28.344,9.260,0.425,3.916,0.255,0.861
1187,5_13p5_61p35:slice:83,147,191.058,700.119,191.058,700.119,19.198,9.749,158.381,0.792,1.969,0.508,0.905
1188,5_13p5_61p35:slice:84,1506,156.744,73.044,156.744,73.044,85.168,22.514,18.840,0.426,3.783,0.264,0.801
1189,5_13p5_61p35:slice:84,1574,339.015,201.159,339.015,201.159,100.666,19.908,4.857,0.385,5.056,0.198,0.896
1190,5_13p5_61p35:slice:84,1889,530.459,214.878,530.459,214.878,95.364,25.221,7.278,0.382,3.781,0.264,0.821
1191,5_13p5_61p35:slice:84,21,7.119,296.643,7.119,296.643,5.600,4.775,131.767,0.824,1.173,0.853,0.792
1192,5_13p5_61p35:slice:84,80,283.075,329.988,283.075,329.988,11.176,9.114,133.585,0.959,1.226,0.815,0.925
1193,5_13p5_61p35:slice:84,1593,284.023,457.304,284.023,457.304,91.092,22.266,10.981,0.426,4.091,0.244,0.887
1194,5_13p5_61p35:slice:84,66,354.909,548.788,354.909,548.788,9.218,9.116,152.214,0.972,1.011,0.989,0.892
1195,5_13p5_61p35:slice:84,68,579.471,573.441,579.471,573.441,9.433,9.179,26.565,1.000,1.028,0.973,0.938
1196,5_13p5_61p35:slice:84,973,26.362,589.990,26.362,589.990,62.999,19.665,19.468,0.542,3.204,0.312,0.900
1197,5_13p5_61p35:slice:84,67,536.410,585.590,536.410,585.590,9.450,9.027,135.000,1.000,1.047,0.955,0.931
1198,5_13p5_61p35:slice:84,66,135.439,602.652,135.439,602.652,9.310,9.026,153.818,1.000,1.031,0.969,0.923
1199,5_13p5_61p35:slice:84,126,553.294,630.984,553.294,630.984,16.021,10.014,128.302,0.886,1.600,0.625,0.910
1200,5_13p5_61p35:slice:84,2201,570.756,706.460,570.756,706.460,112.462,24.919,9.501,0.410,4.513,0.222,0.871
1201,5_13p5_61p35:slice:84,97,191.985,700.902,191.985,700.902,13.053,9.461,107.715,0.938,1.380,0.725,0.911
1202,5_13p5_61p35:slice:85,1218,161.288,73.843,161.288,73.843,88.993,17.426,18.256,0.370,5.107,0.196,0.791
1203,5_13p5_61p35:slice:85,1517,342.278,202.017,342.278,202.017,100.007,19.314,4.122,0.379,5.178,0.193,0.893
1204,5_13p5_61p35:slice:85,1722,533.681,215.570,533.681,215.570,95.773,22.893,7.296,0.364,4.184,0.239,0.799
1205,5_13p5_61p35:slice:85,23,7.109,296.674,7.109,296.674,5.779,5.067,159.047,0.902,1.140,0.877,0.836
1206,5_13p5_61p35:slice:85,82,285.012,330.073,285.012,330.073,11.131,9.379,48.953,0.983,1.187,0.843,0.937
1207,5_13p5_61p35:slice:85,1458,284.527,457.797,284.527,457.797,93.664,19.820,9.911,0.398,4.726,0.212,0.882
1208,5_13p5_61p35:slice:85,67,355.410,549.590,355.410,549.590,9.450,9.027,135.000,1.000,1.047,0.955,0.931
1209,5_13p5_61p35:slice:85,69,579.935,574.283,579.935,574.283,9.553,9.196,10.964,0.976,1.039,0.963,0.914
1210,5_13p5_61p35:slice:85,826,28.010,591.025,28.010,591.025,66.877,15.726,16.910,0.449,4.253,0.235,0.870
1211,5_13p5_61p35:slice:85,67,536.619,586.500,536.619,586.500,9.397,9.078,90.000,1.000,1.035,0.966,0.931
1212,5_13p5_61p35:slice:85,66,135.758,603.652,135.758,603.652,9.279,9.057,58.715,0.988,1.025,0.976,0.930
1213,5_13p5_61p35:slice:85,134,555.172,631.284,555.172,631.284,17.202,9.918,49.608,0.849,1.734,0.577,0.902
1214,5_13p5_61p35:slice:85,1970,572.114,707.103,572.114,707.103,113.794,22.042,9.094,0.377,5.163,0.194,0.874
1215,5_13p5_61p35:slice:85,121,193.715,701.417,193.715,701.417,15.953,9.657,42.037,0.900,1.652,0.605,0.913
1216,5_13p5_61p35:slice:86,1011,161.154,75.729,161.154,75.729,92.049,13.984,17.222,0.320,6.582,0.152,0.831
1217,5_13p5_61p35:slice:86,1457,343.298,202.707,343.298,202.707,99.142,18.712,3.310,0.368,5.298,0.189,0.893
1218,5_13p5_61p35:slice:86,1568,533.056,216.168,533.056,216.168,96.404,20.709,6.941,0.358,4.655,0.215,0.775
1219,5_13p5_61p35:slice:86,22,7.000,296.682,7.000,296.682,5.594,5.007,146.458,0.863,1.117,0.895,0.815
1220,5_13p5_61p35:slice:86,115,284.648,331.396,284.648,331.396,15.363,9.531,18.167,0.865,1.612,0.620,0.898
1221,5_13p5_61p35:slice:86,1318,284.392,458.087,284.392,458.087,95.681,17.539,7.636,0.363,5.455,0.183,0.870
1222,5_13p5_61p35:slice:86,68,354.471,549.559,354.471,549.559,9.433,9.179,153.435,1.000,1.028,0.973,0.938
1223,5_13p5_61p35:slice:86,69,579.268,574.254,579.268,574.254,9.648,9.106,163.620,0.939,1.060,0.944,0.902
1224,5_13p5_61p35:slice:86,671,29.110,591.627,29.110,591.627,68.629,12.449,13.706,0.385,5.513,0.181,0.879
1225,5_13p5_61p35:slice:86,68,535.779,586.603,535.779,586.603,9.405,9.206,172.572,0.926,1.022,0.979,0.895
1226,5_13p5_61p35:slice:86,69,135.152,603.804,135.152,603.804,9.744,9.016,4.519,0.976,1.081,0.925,0.914
1227,5_13p5_61p35:slice:86,213,555.941,631.716,555.941,631.716,27.047,10.027,19.292,0.660,2.697,0.371,0.908
1228,5_13p5_61p35:slice:86,1733,572.629,707.737,572.629,707.737,115.284,19.140,7.689,0.332,6.023,0.166,0.871
1229,5_13p5_61p35:slice:86,188,194.590,702.122,194.590,702.122,24.999,9.575,16.699,0.695,2.611,0.383,0.919
1230,5_13p5_61p35:slice:87,1201,160.719,76.726,160.719,76.726,89.867,17.016,12.420,0.389,5.281,0.189,0.911
1231,5_13p5_61p35:slice:87,1371,348.426,202.057,348.426,202.057,95.920,18.199,2.028,0.384,5.271,0.190,0.902
1232,5_13p5_61p35:slice:87,1484,538.272,215.220,538.272,215.220,100.295,18.839,4.624,0.367,5.324,0.188,0.842
1233,5_13p5_61p35:slice:87,23,7.109,296.674,7.109,296.674,5.779,5.067,159.047,0.902,1.140,0.877,0.836
1234,5_13p5_61p35:slice:87,158,286.215,330.228,286.215,330.228,21.563,9.329,7.358,0.757,2.311,0.433,0.919
1235,5_13p5_61p35:slice:87,1263,290.045,456.599,290.045,456.599,100.457,16.008,4.293,0.328,6.276,0.159,0.869
1236,5_13p5_61p35:slice:87,67,356.291,548.799,356.291,548.799,9.339,9.135,10.278,1.000,1.022,0.978,0.937
1237,5_13p5_61p35:slice:87,67,580.993,572.933,580.993,572.933,9.369,9.105,6.340,0.933,1.029,0.972,0.865
1238,5_13p5_61p35:slice:87,68,537.559,585.471,537.559,585.471,9.433,9.179,116.565,1.000,1.028,0.973,0.938
1239,5_13p5_61p35:slice:87,730,32.845,592.362,32.845,592.362,74.990,12.394,6.367,0.365,6.050,0.165,0.906
1240,5_13p5_61p35:slice:87,69,137.065,602.717,137.065,602.717,9.553,9.196,10.964,0.976,1.039,0.963,0.914
1241,5_13p5_61p35:slice:87,320,558.619,630.550,558.619,630.550,43.047,9.465,7.059,0.442,4.548,0.220,0.877
1242,5_13p5_61p35:slice:87,269,195.898,701.277,195.898,701.277,38.251,8.954,6.383,0.470,4.272,0.234,0.869
1243,5_13p5_61p35:slice:87,1612,575.893,706.574,575.893,706.574,119.633,17.156,4.076,0.291,6.973,0.143,0.849
1244,5_13p5_61p35:slice:88,1345,167.075,76.675,167.075,76.675,93.011,18.412,179.075,0.361,5.052,0.198,0.839
1245,5_13p5_61p35:slice:88,1329,352.590,201.562,352.590,201.562,90.919,18.611,179.989,0.395,4.885,0.205,0.889
1246,5_13p5_61p35:slice:88,1488,543.841,214.970,543.841,214.970,100.586,18.835,1.740,0.388,5.340,0.187,0.908
1247,5_13p5_61p35:slice:88,24,7.000,296.625,7.000,296.625,6.088,5.019,157.854,0.941,1.213,0.824,0.857
1248,5_13p5_61p35:slice:88,168,286.411,329.464,286.411,329.464,23.035,9.286,177.799,0.666,2.480,0.403,0.921
1249,5_13p5_61p35:slice:88,1252,294.390,455.718,294.390,455.718,96.557,16.509,0.580,0.334,5.849,0.171,0.859
1250,5_13p5_61p35:slice:88,68,355.603,548.221,355.603,548.221,9.405,9.206,82.572,0.962,1.022,0.979,0.895
1251,5_13p5_61p35:slice:88,70,580.186,572.271,580.186,572.271,9.601,9.283,117.594,0.938,1.034,0.967,0.875
1252,5_13p5_61p35:slice:88,70,536.757,584.686,536.757,584.686,9.589,9.295,168.883,0.953,1.032,0.969,0.909
1253,5_13p5_61p35:slice:88,730,33.186,592.074,33.186,592.074,75.850,12.254,176.049,0.365,6.190,0.162,0.907
1254,5_13p5_61p35:slice:88,67,136.291,601.799,136.291,601.799,9.339,9.135,10.278,1.000,1.022,0.978,0.937
1255,5_13p5_61p35:slice:88,347,557.290,629.563,557.290,629.563,47.816,9.240,178.396,0.387,5.175,0.193,0.832
1256,5_13p5_61p35:slice:88,1814,576.306,705.780,576.306,705.780,124.155,18.603,0.263,0.304,6.674,0.150,0.871
1257,5_13p5_61p35:slice:88,255,195.014,700.786,195.014,700.786,35.536,9.137,176.737,0.501,3.889,0.257,0.885
1258,5_13p5_61p35:slice:89,1082,164.643,75.362,164.643,75.362,95.678,14.399,169.492,0.300,6.645,0.150,0.792
1259,5_13p5_61p35:slice:89,1408,354.188,201.636,354.188,201.636,88.319,20.298,179.131,0.461,4.351,0.230,0.927
1260,5_13p5_61p35:slice:89,1616,545.198,215.262,545.198,215.262,102.912,19.993,0.370,0.382,5.147,0.194,0.913
1261,5_13p5_61p35:slice:89,23,7.109,296.674,7.109,296.674,5.779,5.067,159.047,0.902,1.140,0.877,0.836
1262,5_13p5_61p35:slice:89,118,286.407,329.958,286.407,329.958,15.753,9.537,163.787,0.898,1.652,0.605,0.929
1263,5_13p5_61p35:slice:89,1432,294.982,456.204,294.982,456.204,99.333,18.355,178.473,0.373,5.412,0.185,0.897
1264,5_13p5_61p35:slice:89,66,355.348,548.439,355.348,548.439,9.310,9.026,63.818,0.988,1.031,0.969,0.923
1265,5_13p5_61p35:slice:89,69,579.500,572.500,579.500,572.500,9.373,9.373,0.000,1.000,1.000,1.000,0.945
1266,5_13p5_61p35:slice:89,67,536.276,584.933,536.276,584.933,9.320,9.153,164.018,0.987,1.018,0.982,0.899
1267,5_13p5_61p35:slice:89,895,32.310,591.702,32.310,591.702,76.084,14.978,171.720,0.401,5.080,0.197,0.877
1268,5_13p5_61p35:slice:89,67,135.724,601.933,135.724,601.933,9.320,9.153,15.982,0.987,1.018,0.982,0.899
1269,5_13p5_61p35:slice:89,235,557.449,629.240,557.449,629.240,30.143,9.926,164.901,0.629,3.037,0.329,0.897
1270,5_13p5_61p35:slice:89,2091,578.118,705.245,578.118,705.245,124.500,21.384,177.769,0.342,5.822,0.172,0.893
1271,5_13p5_61p35:slice:89,162,195.556,700.765,195.556,700.765,21.458,9.613,159.784,0.762,2.232,0.448,0.915
1272,5_13p5_61p35:slice:90,1179,169.236,74.875,169.236,74.875,91.435,16.418,165.765,0.356,5.569,0.180,0.848
1273,5_13p5_61p35:slice:90,1447,356.924,201.811,356.924,201.811,86.991,21.179,178.504,0.446,4.107,0.243,0.918
1274,5_13p5_61p35:slice:90,1730,546.972,215.953,546.972,215.953,105.682,20.843,179.724,0.371,5.070,0.197,0.895
1275,5_13p5_61p35:slice:90,23,7.109,296.674,7.109,296.674,5.779,5.067,159.047,0.902,1.140,0.877,0.836
1276,5_13p5_61p35:slice:90,89,287.466,330.343,287.466,330.343,12.113,9.355,139.414,0.965,1.295,0.772,0.908
1277,5_13p5_61p35:slice:90,1525,296.082,455.732,296.082,455.732,99.268,19.560,176.972,0.380,5.075,0.197,0.891
1278,5_13p5_61p35:slice:90,65,355.315,548.500,355.315,548.500,9.112,9.082,90.000,1.000,1.003,0.997,0.915
1279,5_13p5_61p35:slice:90,66,579.561,572.652,579.561,572.652,9.310,9.026,26.182,1.000,1.031,0.969,0.923
1280,5_13p5_61p35:slice:90,1085,33.039,591.694,33.039,591.694,76.656,18.022,169.819,0.442,4.254,0.235,0.896
1281,5_13p5_61p35:slice:90,68,536.250,585.338,536.250,585.338,9.495,9.119,120.681,0.978,1.041,0.960,0.932
1282,5_13p5_61p35:slice:90,62,135.871,602.452,135.871,602.452,9.201,8.580,103.892,0.967,1.072,0.932,0.905
1283,5_13p5_61p35:slice:90,143,559.388,629.717,559.388,629.717,18.502,9.841,138.338,0.851,1.880,0.532,0.905
1284,5_13p5_61p35:slice:90,2219,580.702,705.609,580.702,705.609,121.725,23.211,176.413,0.376,5.244,0.191,0.897
1285,5_13p5_61p35:slice:90,107,196.089,701.818,196.089,701.818,14.265,9.550,128.354,0.901,1.494,0.669,0.922
1286,5_13p5_61p35:slice:91,1468,173.872,75.734,173.872,75.734,88.148,21.204,162.869,0.447,4.157,0.241,0.888
1287,5_13p5_61p35:slice:91,1490,357.921,202.519,357.921,202.519,86.785,21.860,178.794,0.470,3.970,0.252,0.930
1288,5_13p5_61p35:slice:91,1809,547.210,216.613,547.210,216.613,106.755,21.575,178.947,0.378,4.948,0.202,0.886
1289,5_13p5_61p35:slice:91,22,7.000,296.682,7.000,296.682,5.594,5.007,146.458,0.863,1.117,0.895,0.815
1290,5_13p5_61p35:slice:91,80,285.962,330.125,285.962,330.125,10.508,9.693,80.146,0.959,1.084,0.922,0.920
1291,5_13p5_61p35:slice:91,1616,295.945,455.439,295.945,455.439,96.587,21.303,175.795,0.399,4.534,0.221,0.897
1292,5_13p5_61p35:slice:91,67,354.410,548.590,354.410,548.590,9.450,9.027,135.000,1.000,1.047,0.955,0.931
1293,5_13p5_61p35:slice:91,66,578.652,572.561,578.652,572.561,9.310,9.026,63.818,0.988,1.031,0.969,0.923
1294,5_13p5_61p35:slice:91,1258,33.049,591.298,33.049,591.298,74.562,21.482,168.976,0.514,3.471,0.288,0.917
1295,5_13p5_61p35:slice:91,66,535.439,585.348,535.439,585.348,9.310,9.026,26.182,0.988,1.031,0.969,0.923
1296,5_13p5_61p35:slice:91,65,135.377,602.377,135.377,602.377,9.110,9.084,45.104,0.973,1.003,0.997,0.915
1297,5_13p5_61p35:slice:91,125,560.212,629.284,560.212,629.284,15.992,9.952,69.630,0.889,1.607,0.622,0.929
1298,5_13p5_61p35:slice:91,2351,581.853,704.901,581.853,704.901,116.638,25.664,175.459,0.405,4.545,0.220,0.891
1299,5_13p5_61p35:slice:91,106,195.481,701.453,195.481,701.453,14.190,9.511,58.169,0.920,1.492,0.670,0.922
1300,5_13p5_61p35:slice:92,1833,179.917,75.196,179.917,75.196,83.819,27.844,162.249,0.519,3.010,0.332,0.910
1301,5_13p5_61p35:slice:92,1580,360.863,200.778,360.863,200.778,86.890,23.152,179.326,0.481,3.753,0.266,0.925
1302,5_13p5_61p35:slice:92,1928,549.749,214.951,549.749,214.951,105.655,23.234,178.279,0.398,4.547,0.220,0.898
